crop_path,source_img,x1_norm,y1_norm,x2_norm,y2_norm,x1_px,y1_px,x2_px,y2_px,score,crop_w,crop_h
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall181_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall181.jpg,0.052447,0.389343,0.253966,0.670505,33,186,162,321,0.648,141,148
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall182_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall182.jpg,0.283223,0.0,0.593946,0.712006,181,0,380,341,0.6525,219,358
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall183_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall183.jpg,0.294838,0.117983,0.560906,0.77695,188,56,358,372,0.5845,187,348
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall184_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall184.jpg,0.051676,0.397541,0.250796,0.652676,33,190,160,313,0.7162,140,135
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall184_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall184.jpg,0.283128,0.565027,0.871794,1.0,181,271,557,480,0.6306,414,220
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall185_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall185.jpg,0.203468,0.742788,0.792336,1.0,130,356,507,480,0.6963,414,130
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall185_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall185.jpg,0.049426,0.395161,0.251893,0.654168,31,189,161,314,0.6735,142,137
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall186_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall186.jpg,0.134127,0.123606,0.779716,0.647483,85,59,499,310,0.7446,454,277
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall187_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall187.jpg,0.13514,0.724364,0.803452,1.0,86,347,514,480,0.6413,470,139
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall187_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall187.jpg,0.747366,0.753771,1.0,1.0,478,361,640,480,0.5725,170,125
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall188_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall188.jpg,0.481981,0.650267,0.831874,1.0,308,312,532,480,0.6253,246,177
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall188_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall188.jpg,0.140007,0.645115,0.404849,0.963899,89,309,259,462,0.5647,186,168
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall189_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall189.jpg,0.460355,0.673709,0.831482,1.0,294,323,532,480,0.6158,262,165
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall189_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall189.jpg,0.145504,0.639325,0.411932,0.965406,93,306,263,463,0.5601,188,172
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall190_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall190.jpg,0.444892,0.0,0.786195,0.702581,284,0,503,337,0.7123,241,354
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall190_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall190.jpg,0.836811,0.872549,1.0,1.0,535,418,640,480,0.6238,110,65
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall190_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall190.jpg,0.035243,0.0,0.411491,0.326909,22,0,263,156,0.5515,265,164
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall191_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall191.jpg,0.358934,0.039541,0.648889,0.790229,229,18,415,379,0.6857,204,397
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall191_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall191.jpg,0.823836,0.879958,1.0,1.0,527,422,640,480,0.6314,119,61
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall191_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall191.jpg,0.013598,0.630747,0.366395,1.0,8,302,234,480,0.5564,245,187
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall192_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall192.jpg,0.371128,0.515473,0.674628,0.994756,237,247,431,477,0.7598,214,245
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall193_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall193.jpg,0.161265,0.508916,0.870743,0.956514,103,179,557,336,0.7373,499,173
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall194_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall194.jpg,0.427804,0.506182,0.848402,0.972312,273,178,542,342,0.6932,296,181
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall195_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall195.jpg,0.247567,0.399613,0.783181,1.0,158,191,501,480,0.8001,377,303
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall196_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall196.jpg,0.02299,0.626188,0.362345,1.0,14,300,231,480,0.5778,239,189
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall197_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall197.jpg,0.252796,0.355465,0.730055,0.822248,161,170,467,394,0.8425,336,246
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall198_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall198.jpg,0.835968,0.188368,1.0,0.702245,535,90,640,337,0.843,111,271
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall198_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall198.jpg,0.35419,0.462613,0.628222,0.835921,226,222,402,401,0.8065,193,197
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall198_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall198.jpg,0.02534,0.512412,0.189408,0.884025,16,245,121,424,0.5607,116,196
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall199_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall199.jpg,0.332144,0.656266,0.702955,1.0,212,315,449,480,0.7684,261,174
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall200_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall200.jpg,0.298957,0.763211,0.686999,1.0,191,366,439,480,0.7055,274,120
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall201_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall201.jpg,0.027448,0.0,0.407128,0.328598,17,0,260,157,0.5985,267,165
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall201_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall201.jpg,0.006134,0.63966,0.35676,1.0,3,307,228,480,0.5932,239,182
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall201_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall201.jpg,0.376808,0.130247,0.612625,0.763824,241,62,392,366,0.5511,166,334
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall202_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall202.jpg,0.094966,0.167407,0.682337,0.611562,47,80,341,295,0.6772,323,236
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall203_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall203.jpg,0.29376,0.448966,0.837554,0.803658,188,158,536,282,0.6064,383,138
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall204_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall204.jpg,0.270836,0.359562,0.857837,0.790426,173,126,549,278,0.682,413,167
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall205_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall205.jpg,0.143105,0.542813,0.539217,1.0,91,191,345,352,0.7659,279,169
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall206_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall206.jpg,0.243807,0.546182,0.583549,1.0,156,192,373,352,0.7881,239,168
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall207_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall207.jpg,0.220508,0.656401,0.773855,1.0,141,315,495,480,0.6624,389,174
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall208_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall208.jpg,0.243214,0.308272,0.74441,0.971612,155,147,476,466,0.844,353,348
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall208_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall208.jpg,0.033506,0.0,0.409444,0.32881,21,0,262,157,0.5875,265,165
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_001_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_001.jpg,0.088822,0.22564,0.920568,0.708579,19,50,207,159,0.734,206,119
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_002_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_002.jpg,0.230337,0.405248,0.981207,0.995784,51,91,220,224,0.7535,182,141
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_003_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_003.jpg,0.13961,0.398951,0.916534,0.702983,48,139,320,246,0.7602,299,117
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_003_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_003.jpg,0.247584,0.028001,0.550924,0.371587,86,9,192,130,0.731,117,133
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_004_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_004.jpg,0.281044,0.072078,1.0,0.828708,53,10,192,119,0.7315,145,120
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_005_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_005.jpg,0.005112,0.456918,0.696493,0.865163,0,87,133,166,0.6789,140,87
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_006_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_006.jpg,0.058608,0.19756,0.649572,0.811653,11,50,124,207,0.6701,125,173
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_007_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_007.jpg,0.148421,0.724557,0.907597,0.953826,28,185,174,244,0.6713,160,65
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_008_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_008.jpg,0.185748,0.515875,0.759124,0.962568,41,116,170,216,0.6679,142,110
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_009_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_009.jpg,0.08862,0.517884,0.821251,0.939396,17,124,157,225,0.6091,155,111
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_010_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_010.jpg,0.458786,0.585939,1.0,0.985986,126,107,275,180,0.6681,157,80
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_011_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_011.jpg,0.077796,0.138017,0.218258,0.606355,47,56,133,247,0.7175,94,210
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_011_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_011.jpg,0.897056,0.409912,0.979754,0.603193,548,167,599,246,0.6118,56,87
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_011_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_011.jpg,0.34703,0.537225,0.753298,1.0,212,219,461,408,0.5673,274,199
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_012_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_012.jpg,0.0,0.332481,0.589027,1.0,0,135,360,408,0.6856,378,286
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_013_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_013.jpg,0.096022,0.270034,0.89286,0.979152,28,45,267,164,0.5914,263,129
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_014_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_014.jpg,0.146472,0.336349,0.619497,0.953509,89,123,379,348,0.7017,318,249
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_014_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_014.jpg,0.152905,0.0,0.348421,0.304211,93,0,213,111,0.6103,132,116
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_015_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_015.jpg,0.661844,0.0,0.90431,0.614038,405,0,553,250,0.5502,163,263
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_016_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_016.jpg,0.477168,0.0,0.588905,0.386786,292,0,360,157,0.6376,75,165
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_016_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_016.jpg,0.31583,0.0,0.440119,0.247892,193,0,269,101,0.5705,84,106
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_018_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_018.jpg,0.80199,0.0,1.0,0.546092,240,0,299,91,0.57,63,96
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_019_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_019.jpg,0.121727,0.492105,0.849522,0.952089,33,90,233,174,0.7313,220,93
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_019_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_019.jpg,0.476355,0.003917,0.833467,0.474535,130,0,229,86,0.5765,108,91
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_019_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_019.jpg,0.0,0.31939,0.273223,0.650146,0,58,75,118,0.568,78,67
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_020_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_020.jpg,0.515465,0.0,0.680873,0.387278,371,0,490,156,0.6697,131,164
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_020_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_020.jpg,0.204634,0.022831,0.412212,0.377732,147,9,296,152,0.6188,165,158
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_020_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_020.jpg,0.599208,0.12308,0.893604,0.437566,431,49,643,177,0.5895,233,140
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_020_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_020.jpg,0.037019,0.0,0.237645,0.421034,26,0,171,170,0.5763,159,179
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_020_person04.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_020.jpg,0.82852,0.138304,1.0,0.543911,596,56,720,220,0.5731,130,181
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_021_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_021.jpg,0.658952,0.0,0.922321,0.409189,204,0,286,66,0.5644,90,69
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_022_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_022.jpg,0.276196,0.0,0.443677,0.423923,87,0,141,67,0.5978,58,70
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_022_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_022.jpg,0.406776,0.447708,0.898323,1.0,129,71,285,159,0.5696,172,93
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_023_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_023.jpg,0.186427,0.411784,0.432613,0.656723,35,98,83,157,0.6725,52,65
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_023_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_023.jpg,0.668027,0.435853,0.867471,0.714178,128,104,166,171,0.61,42,73
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_023_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_023.jpg,0.310786,0.437975,0.561148,0.650678,59,105,107,156,0.602,53,56
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_023_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_023.jpg,0.461991,0.465056,0.683121,0.730386,88,111,131,175,0.5518,47,70
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_024_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_024.jpg,0.0,0.424209,0.504791,1.0,0,71,151,168,0.7335,159,102
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.355826,0.363427,0.486246,0.65208,462,347,632,624,0.8191,186,304
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.61724,0.367352,0.828904,0.63796,802,351,1077,610,0.7136,303,285
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.756721,0.36401,0.956536,0.627497,983,348,1243,600,0.6695,286,278
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.532627,0.557288,0.668017,0.672353,692,533,868,643,0.6287,194,121
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person04.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.357826,0.579906,0.638415,0.743993,465,554,829,712,0.6145,402,172
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person05.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.539914,0.375985,0.714119,0.634381,701,359,928,607,0.6144,249,272
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person06.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.0,0.533183,0.360423,0.934034,0,510,468,893,0.5719,491,422
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_025_person07.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_025.jpg,0.020676,0.335161,0.333827,0.779294,26,320,433,745,0.564,448,468
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_028_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_028.jpg,0.363699,0.483689,0.722094,1.0,290,257,577,533,0.6825,316,289
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_028_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_028.jpg,0.352014,0.330655,0.513502,0.606364,281,176,410,323,0.6317,142,162
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_028_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_028.jpg,0.192018,0.194153,0.36084,0.687551,153,103,288,366,0.605,149,289
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_028_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_028.jpg,0.512813,0.314126,0.702255,0.717718,410,167,561,382,0.5805,167,237
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_029_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_029.jpg,0.342216,0.365437,0.607883,1.0,97,64,173,176,0.5671,83,118
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_030_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_030.jpg,0.0,0.123991,0.317002,0.922668,0,20,95,155,0.6783,99,147
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_030_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_030.jpg,0.0,0.7936,0.343374,1.0,0,133,103,168,0.6174,108,37
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_031_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_031.jpg,0.0,0.034217,0.337177,0.487007,0,25,253,366,0.7976,266,375
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_031_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_031.jpg,0.74306,0.030917,1.0,0.365435,558,23,752,274,0.7647,203,277
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_031_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_031.jpg,0.333452,0.222855,0.608162,0.442745,250,167,457,332,0.6675,227,182
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_031_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_031.jpg,0.0,0.553467,0.396684,1.0,0,416,298,752,0.6068,313,353
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_031_person04.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_031.jpg,0.332616,0.049518,0.564787,0.408191,250,37,424,306,0.592,192,297
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_032_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_032.jpg,0.614817,0.078793,0.696872,0.315573,169,14,191,57,0.6183,25,47
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_032_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_032.jpg,0.088679,0.036342,0.171847,0.434677,24,6,47,79,0.5602,25,80
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_033_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_033.jpg,0.175179,0.274008,0.253855,0.587056,48,50,69,107,0.6839,23,63
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_033_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_033.jpg,0.012715,0.127792,0.123578,0.723256,3,23,33,132,0.6815,34,120
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_033_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_033.jpg,0.602439,0.220377,0.764743,0.616896,165,40,210,112,0.578,49,80
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_033_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_033.jpg,0.47521,0.324242,0.824659,0.724865,130,59,226,132,0.5776,106,81
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_033_person04.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_033.jpg,0.347485,0.221038,0.476744,0.657082,95,40,131,120,0.5555,39,88
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_034_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_034.jpg,0.449286,0.218031,0.649462,0.712005,123,39,178,130,0.7675,61,99
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_034_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_034.jpg,0.283099,0.616663,0.970523,1.0,77,112,266,183,0.6811,207,74
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_034_person02.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_034.jpg,0.857239,0.184142,0.988746,0.604165,235,33,271,110,0.6473,40,85
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_034_person03.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_034.jpg,0.039963,0.25767,0.156925,0.667543,10,47,43,122,0.5725,35,82
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_036_person00.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_036.jpg,0.335551,0.010633,0.562821,0.605588,92,1,154,110,0.6511,68,116
/content/drive/MyDrive/mobilenetv3_step2/person_crops/train/fall_night_036_person01.jpg,/content/drive/MyDrive/mobilenetv3_step2/fall_dataset/train/images/fall_night_036.jpg,0.056342,0.028869,0.411513,0.913163,15,5,113,167,0.6396,108,175
